id,external_id,title,url,tipologia
2bd5dbb9-da93-4a23-8073-e3f9a6d2f431,18881721,"Apartamento T4 com Vista Rio no Alto do Restelo, Belém – 262 m²",https://www.imovirtual.com/pt/anuncio/apartamento-t4-com-vista-rio-no-alto-do-restelo-belem-262-m-ID1hdZT,null
e6372936-21bb-4c59-9890-ef291c9962e3,19207595,T1+1 Matosinhos,https://www.imovirtual.com/pt/anuncio/t1-1-matosinhos-ID1iALW,null
f03c1e59-3687-4154-964b-45fb57b4f01a,19193078,Apartamento T0 na Madalena - Próximo da Praia,https://www.imovirtual.com/pt/anuncio/apartamento-t0-na-madalena-proximo-da-praia-ID1ivZM,null
6f455559-9539-4cb4-92f9-734192ebce5f,19157466,T4 • 140 m² • Varandas + Terraço • Rua Olivença – Amadora,https://www.imovirtual.com/pt/anuncio/t4-140-m-varandas-terraco-rua-olivenca-amadora-ID1inJo,null
aa519b3a-1724-4a73-9cb4-3c6e10fb4d7e,19193088,Apartamento T1+1  na Madalena - Próximo da Praia,https://www.imovirtual.com/pt/anuncio/apartamento-t1-1-na-madalena-proximo-da-praia-ID1ivZV,null
0a49ac3b-9b97-40f9-9e71-9fb45d04f569,19174894,"T3 Duplex-Alfragide - Lareira, 3 Casas de Banho, Dispensa e Lavandaria",https://www.imovirtual.com/pt/anuncio/t3-duplex-alfragide-lareira-3-casas-de-banho-dispensa-e-lavandaria-ID1isgu,null
e04c8357-8496-4dae-8639-a0b6c711ff87,19193081,Apartamento T2 na Madalena - Próximo da Praia,https://www.imovirtual.com/pt/anuncio/apartamento-t2-na-madalena-proximo-da-praia-ID1ivZP,null
c1fff3d7-4cfd-4cf9-9104-3b1cff90c285,19155836,T3 Laranjeiras,https://www.imovirtual.com/pt/anuncio/t3-laranjeiras-ID1inj6,null
25ee8ece-3401-4778-bd4e-5c9a4390b5d8,19207593,Apartamento T2 em Cabanas de Tavira,https://www.imovirtual.com/pt/anuncio/apartamento-t2-em-cabanas-de-tavira-ID1iALT,null
86b43e7a-9b57-4e97-a180-c7fc6e615110,19207592,T1+1 Totalmente Remodelado com Varanda e Marquise | Pronto a Habitar |,https://www.imovirtual.com/pt/anuncio/t1-1-totalmente-remodelado-com-varanda-e-marquise-pronto-a-habitar-ID1iALS,null
3248052c-7de4-4dd5-915f-ba0c8f0779e7,19180526,T2 RECENTE com GARAGEM 40 m2 e arrecadação individual no Casal do M...,https://www.imovirtual.com/pt/anuncio/t2-recente-com-garagem-40-m2-e-arrecadacao-individual-no-casal-do-m-ID1itJk,null
10910288-ad48-4758-aa40-3503527812de,19207587,Apartamento T4 novo no Lumiar,https://www.imovirtual.com/pt/anuncio/apartamento-t4-novo-no-lumiar-ID1iALN,null
490c90bb-a874-4d36-ba2d-1fbf5d3de90b,19207586,Apartamento T1+1 Vizela,https://www.imovirtual.com/pt/anuncio/apartamento-t1-1-vizela-ID1iALM,null
5d3ee6f5-3364-4e8e-b9e4-1ee5f110a008,19093454,Apartamento T2 para venda,https://www.imovirtual.com/pt/anuncio/apartamento-t2-para-venda-ID1i74V,null
71d3d764-cdda-4a25-a355-138f813baf91,19150359,Duplex T3 para venda,https://www.imovirtual.com/pt/anuncio/duplex-t3-para-venda-ID1ilSL,null
a5b1bba9-76ad-46e2-b3b6-83214d42ecf2,19203385,Duplex T3 para venda,https://www.imovirtual.com/pt/anuncio/duplex-t3-para-venda-ID1izG1,null
6c18e5cc-18d2-402f-944f-0bad8af22956,19020873,Apartamento na Praia da Rocha,https://www.imovirtual.com/pt/anuncio/apartamento-na-praia-da-rocha-ID1hOch,null
352a4aa9-e079-44a0-97f7-c1f5f8e2a11c,19144566,Apartamento T2 em excelente estado! Garagem fechada,https://www.imovirtual.com/pt/anuncio/apartamento-t2-em-excelente-estado-garagem-fechada-ID1iknk,null
300a21f4-7175-418c-b485-3a666bde846c,19186411,T1 C/ Varanda | Matosinhos Sul | 500 m da Praia,https://www.imovirtual.com/pt/anuncio/t1-c-varanda-matosinhos-sul-500-m-da-praia-ID1iwgf,null
fe024383-f71a-414a-9ee0-951c0219c854,19183664,T2 RECENTE com elevador com 90 m2 e Arrecadação na Cave no Fogueteiro!,https://www.imovirtual.com/pt/anuncio/t2-recente-com-elevador-com-90-m2-e-arrecadacao-na-cave-no-fogueteiro-ID1iuxV,null
